size,pronoun,squared,prime_verb,pd_bias,pd_bias_ratio,target_verb,DO-DO,DO-PD,PD-DO,PD-PD
small,True,True,TAKE,0.758412850722923,0.9646205591488735,PROMISE,0.9869283839353495,0.013071616064650468,0.9230225070093063,0.07697749299069365
small,True,True,FEED,0.04128090274688525,1.0965060656608896,BRING,0.779657380520917,0.22034261947908287,0.423122790773105,0.5768772092268951
small,True,True,FEED,0.04128090274688525,1.0965060656608896,DRAW,0.6876818633103957,0.31231813668960434,0.4786800525078852,0.5213199474921147
small,True,True,FEED,0.04128090274688525,1.0965060656608896,FIND,0.7625920330968503,0.23740796690314966,0.5561439934287717,0.4438560065712282
small,True,True,FEED,0.04128090274688525,1.0965060656608896,GET,0.9005297494946791,0.09947025050532092,0.7944806141832039,0.20551938581679607
small,True,True,FEED,0.04128090274688525,1.0965060656608896,GIVE,0.9649435991401042,0.03505640085989577,0.8159529577707499,0.18404704222924997
small,True,True,FEED,0.04128090274688525,1.0965060656608896,KEEP,0.4433131064073537,0.5566868935926463,0.2997252159534643,0.7002747840465356
small,True,True,FEED,0.04128090274688525,1.0965060656608896,LEAVE,0.8991296559140187,0.10087034408598125,0.7544548861708539,0.24554511382914612
small,True,True,FEED,0.04128090274688525,1.0965060656608896,MAKE,0.6468453790189232,0.35315462098107675,0.49964007660428456,0.5003599233957154
small,True,True,FEED,0.04128090274688525,1.0965060656608896,PURCHASE,0.4290112987194892,0.5709887012805108,0.21974064564405368,0.7802593543559463
small,True,True,FEED,0.04128090274688525,1.0965060656608896,SAVE,0.5878065197309277,0.4121934802690723,0.29764526219211634,0.7023547378078837
small,True,True,FEED,0.04128090274688525,1.0965060656608896,SELL,0.8985013840673097,0.10149861593269013,0.5080447858684459,0.491955214131554
small,True,True,FEED,0.04128090274688525,1.0965060656608896,SEND,0.9260521532034638,0.0739478467965363,0.5894372352673944,0.41056276473260556
small,True,True,FEED,0.04128090274688525,1.0965060656608896,SHOW,0.9828783807988631,0.017121619201137063,0.8432831134090109,0.15671688659098904
small,True,True,FEED,0.04128090274688525,1.0965060656608896,SUPPLY,0.7619861041652682,0.23801389583473184,0.30190203468599464,0.6980979653140054
small,True,True,FEED,0.04128090274688525,1.0965060656608896,DESIGN,0.21965676057425582,0.7803432394257441,0.14744329665491082,0.8525567033450892
small,True,True,FEED,0.04128090274688525,1.0965060656608896,TAKE,0.4171106285861324,0.5828893714138677,0.1389046616439563,0.8610953383560437
small,True,True,FEED,0.04128090274688525,1.0965060656608896,BUY,0.8667278511098562,0.13327214889014394,0.6097201036491197,0.39027989635088034
small,True,True,FEED,0.04128090274688525,1.0965060656608896,CATCH,0.657066118029955,0.34293388197004504,0.45767262042567763,0.5423273795743223
small,True,True,FEED,0.04128090274688525,1.0965060656608896,DELIVER,0.8669013955431955,0.1330986044568044,0.7159896590587839,0.28401034094121613
small,True,True,FEED,0.04128090274688525,1.0965060656608896,THROW,0.81752838846948,0.18247161153052005,0.46455328020649517,0.5354467197935049
small,True,True,FEED,0.04128090274688525,1.0965060656608896,PROMISE,0.9894343540531295,0.010565645946870652,0.8882291699480667,0.11177083005193345
small,True,True,BUY,0.2738046781148612,1.039719884267216,BRING,0.7912855082284215,0.20871449177157864,0.5996275696174707,0.4003724303825294
small,True,True,BUY,0.2738046781148612,1.039719884267216,DRAW,0.5751564356488802,0.42484356435111975,0.25108380067017627,0.7489161993298237
small,True,True,BUY,0.2738046781148612,1.039719884267216,FIND,0.7085669135259988,0.29143308647400124,0.29718870472781833,0.7028112952721819
small,True,True,BUY,0.2738046781148612,1.039719884267216,GET,0.8903847145072039,0.109615285492796,0.5671707973534381,0.43282920264656183
small,True,True,BUY,0.2738046781148612,1.039719884267216,GIVE,0.9710150611989927,0.028984938801007352,0.9242865800724951,0.07571341992750501
small,True,True,BUY,0.2738046781148612,1.039719884267216,KEEP,0.43584717046756266,0.5641528295324373,0.19643572196997844,0.8035642780300216
small,True,True,BUY,0.2738046781148612,1.039719884267216,LEAVE,0.8837079427325844,0.11629205726741557,0.5558286415896225,0.44417135841037764
small,True,True,BUY,0.2738046781148612,1.039719884267216,MAKE,0.6128931592819946,0.3871068407180054,0.328029604937598,0.671970395062402
small,True,True,BUY,0.2738046781148612,1.039719884267216,PURCHASE,0.5576091961926914,0.44239080380730855,0.08953621612261754,0.9104637838773822
small,True,True,BUY,0.2738046781148612,1.039719884267216,SAVE,0.5850365993074936,0.4149634006925064,0.18197853439980968,0.8180214656001904
small,True,True,BUY,0.2738046781148612,1.039719884267216,SELL,0.8379537279089877,0.1620462720910124,0.6785014263769759,0.32149857362302403
small,True,True,BUY,0.2738046781148612,1.039719884267216,SEND,0.9149975078577228,0.08500249214227715,0.7832816681900934,0.21671833180990652
small,True,True,BUY,0.2738046781148612,1.039719884267216,SHOW,0.9875008057117407,0.012499194288259272,0.9505950248717784,0.04940497512822161
small,True,True,BUY,0.2738046781148612,1.039719884267216,SUPPLY,0.7395250855213391,0.260474914478661,0.48940843124904626,0.5105915687509538
small,True,True,BUY,0.2738046781148612,1.039719884267216,DESIGN,0.23268002705800533,0.7673199729419946,0.08099074988871349,0.9190092501112865
small,True,True,BUY,0.2738046781148612,1.039719884267216,TAKE,0.3884726327633652,0.6115273672366347,0.20458445411946147,0.7954155458805385
small,True,True,BUY,0.2738046781148612,1.039719884267216,FEED,0.9711083965965445,0.028891603403455524,0.8416944684949832,0.15830553150501678
small,True,True,BUY,0.2738046781148612,1.039719884267216,CATCH,0.6582716198291682,0.3417283801708318,0.3081355801351521,0.6918644198648479
small,True,True,BUY,0.2738046781148612,1.039719884267216,DELIVER,0.8751381144516881,0.12486188554831193,0.5215593834598284,0.47844061654017156
small,True,True,BUY,0.2738046781148612,1.039719884267216,THROW,0.8102206366117162,0.189779363388284,0.6763324890779796,0.3236675109220203
small,True,True,BUY,0.2738046781148612,1.039719884267216,PROMISE,0.9879105253458785,0.012089474654121482,0.9521680137838804,0.04783198621611961
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,BRING,0.7826163479811066,0.21738365201889345,0.625351851268577,0.37464814873142305
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,DRAW,0.7953105254721419,0.2046894745278581,0.2272337348229918,0.7727662651770082
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,FIND,0.8610679287639368,0.13893207123606324,0.2640816315386793,0.7359183684613206
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,GET,0.9095562132768761,0.09044378672312389,0.4762168337911789,0.5237831662088211
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,GIVE,0.9718055530750357,0.028194446924964298,0.9168986395932558,0.08310136040674448
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,KEEP,0.6335878855332091,0.3664121144667908,0.19336959812661447,0.8066304018733855
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,LEAVE,0.9174950559591488,0.08250494404085114,0.5563614117282148,0.4436385882717852
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,MAKE,0.8220890875353686,0.1779109124646313,0.3445723679764396,0.6554276320235605
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,PURCHASE,0.4621188463945418,0.5378811536054582,0.14621978671870006,0.8537802132812999
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,SAVE,0.7641525433703212,0.23584745662967868,0.18108551263197856,0.8189144873680216
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,SELL,0.893013665029804,0.10698633497019604,0.8073108541854593,0.19268914581454064
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,SEND,0.9313744326478205,0.06862556735217945,0.802717791221886,0.19728220877811395
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,SHOW,0.9779866751682296,0.0220133248317705,0.9405228002284608,0.05947719977153926
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,SUPPLY,0.7432042472254242,0.2567957527745758,0.549460109488485,0.4505398905115151
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,DESIGN,0.3227566388892759,0.6772433611107241,0.06646315370542036,0.9335368462945798
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,TAKE,0.6757727463427332,0.3242272536572668,0.17511691560041634,0.8248830843995837
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,FEED,0.9683222310977704,0.03167776890222971,0.8929943621547031,0.10700563784529693
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,BUY,0.8520207116993289,0.14797928830067109,0.44465476099163553,0.5553452390083645
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,DELIVER,0.8545111995284862,0.14548880047151377,0.5158491550883714,0.4841508449116286
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,THROW,0.7917310040299269,0.20826899597007315,0.6635216650739452,0.3364783349260548
small,True,True,CATCH,0.4048379304903059,1.0139373394766116,PROMISE,0.9840829593970583,0.015917040602941565,0.959896617561769,0.04010338243823099
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,BRING,0.8048436147670713,0.19515638523292864,0.657538254269252,0.34246174573074795
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,DRAW,0.7168989051556562,0.2831010948443438,0.3074826684756528,0.6925173315243472
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,FIND,0.7490279197486122,0.25097208025138784,0.33981345908167326,0.6601865409183267
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,GET,0.9054085273511927,0.09459147264880721,0.6558855120234373,0.34411448797656286
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,GIVE,0.9803065571123674,0.019693442887632723,0.9205533595323161,0.07944664046768399
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,KEEP,0.46236665803369237,0.5376333419663077,0.1888161423756208,0.8111838576243793
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,LEAVE,0.9122403841949941,0.08775961580500599,0.6052649018454004,0.39473509815459956
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,MAKE,0.6244533498653537,0.3755466501346462,0.2707520485507269,0.7292479514492731
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,PURCHASE,0.4710228429684791,0.5289771570315209,0.13945685506750727,0.8605431449324926
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,SAVE,0.6529978215839927,0.3470021784160073,0.1972084502526686,0.8027915497473314
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,SELL,0.8937781006554095,0.10622189934459049,0.8007429473899077,0.1992570526100922
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,SEND,0.9410256355270648,0.05897436447293534,0.8513252412400513,0.14867475875994868
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,SHOW,0.9818372687286561,0.018162731271344004,0.9562541386028977,0.04374586139710232
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,SUPPLY,0.8117570580536647,0.1882429419463353,0.6058515441471504,0.39414845585284963
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,DESIGN,0.25698754765702975,0.7430124523429703,0.06156059852799076,0.9384394014720092
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,TAKE,0.4411430803208654,0.5588569196791346,0.28213395219415793,0.7178660478058422
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,FEED,0.9821063145046987,0.01789368549530145,0.887882919322415,0.1121170806775849
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,BUY,0.8834651305617064,0.11653486943829368,0.49719765201198673,0.5028023479880133
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,CATCH,0.6874103849047445,0.31258961509525546,0.3344292372202278,0.6655707627797721
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,THROW,0.8143302486747694,0.18566975132523056,0.6662181907554396,0.33378180924456025
small,True,True,DELIVER,0.2193488316159187,1.0445654439220866,PROMISE,0.9925035430478368,0.007496456952163255,0.9755190889652726,0.02448091103472744
small,True,True,THROW,0.28154102144920695,1.0294892693738782,BRING,0.7938410339334778,0.20615896606652218,0.46150398715446156,0.5384960128455384
small,True,True,THROW,0.28154102144920695,1.0294892693738782,DRAW,0.7726058457157304,0.22739415428426965,0.5540912346454008,0.4459087653545993
small,True,True,THROW,0.28154102144920695,1.0294892693738782,FIND,0.7570748208758196,0.2429251791241805,0.5505862730302913,0.44941372696970866
small,True,True,THROW,0.28154102144920695,1.0294892693738782,GET,0.9150389117356029,0.08496108826439702,0.8461326937676454,0.1538673062323546
small,True,True,THROW,0.28154102144920695,1.0294892693738782,GIVE,0.9759899542120365,0.024010045787963525,0.854470867420502,0.145529132579498
small,True,True,THROW,0.28154102144920695,1.0294892693738782,KEEP,0.49973722496491335,0.5002627750350866,0.29396676656567255,0.7060332334343274
small,True,True,THROW,0.28154102144920695,1.0294892693738782,LEAVE,0.9111711446324169,0.08882885536758306,0.7803797876579455,0.2196202123420546
small,True,True,THROW,0.28154102144920695,1.0294892693738782,MAKE,0.7026521902298458,0.29734780977015424,0.5441621359787134,0.4558378640212865
small,True,True,THROW,0.28154102144920695,1.0294892693738782,PURCHASE,0.4674637021171425,0.5325362978828575,0.26829698103333216,0.7317030189666679
small,True,True,THROW,0.28154102144920695,1.0294892693738782,SAVE,0.6566944202580736,0.34330557974192644,0.40241133319875033,0.5975886668012497
small,True,True,THROW,0.28154102144920695,1.0294892693738782,SELL,0.9124207189928331,0.087579281007167,0.5761720023574205,0.42382799764257956
small,True,True,THROW,0.28154102144920695,1.0294892693738782,SEND,0.9326053140701849,0.06739468592981504,0.660079818313411,0.33992018168658894
small,True,True,THROW,0.28154102144920695,1.0294892693738782,SHOW,0.9878550610804575,0.0121449389195423,0.8831824716085506,0.11681752839144943
small,True,True,THROW,0.28154102144920695,1.0294892693738782,SUPPLY,0.7793639670231524,0.22063603297684772,0.40808528436909597,0.591914715630904
small,True,True,THROW,0.28154102144920695,1.0294892693738782,DESIGN,0.2928466305317175,0.7071533694682824,0.16366332833151936,0.8363366716684806
small,True,True,THROW,0.28154102144920695,1.0294892693738782,TAKE,0.5191789080477784,0.4808210919522216,0.11318658452383314,0.886813415476167
small,True,True,THROW,0.28154102144920695,1.0294892693738782,FEED,0.9789313545922359,0.021068645407764174,0.7437202135642509,0.25627978643574906
small,True,True,THROW,0.28154102144920695,1.0294892693738782,BUY,0.8971512676000486,0.10284873239995154,0.7022548402372419,0.297745159762758
small,True,True,THROW,0.28154102144920695,1.0294892693738782,CATCH,0.708893713449417,0.29110628655058307,0.4944705003714661,0.5055294996285339
small,True,True,THROW,0.28154102144920695,1.0294892693738782,DELIVER,0.9204373515659091,0.07956264843409089,0.7922696174522856,0.20773038254771442
small,True,True,THROW,0.28154102144920695,1.0294892693738782,PROMISE,0.9877985766290177,0.012201423370982395,0.9222092550717628,0.07779074492823732
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,BRING,0.7995786065368707,0.20042139346312926,0.526871126141652,0.47312887385834806
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,DRAW,0.6825567081111547,0.3174432918888453,0.5327425468112619,0.46725745318873807
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,FIND,0.7551335552033696,0.24486644479663042,0.5500308860747622,0.4499691139252377
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,GET,0.8881854449057349,0.11181455509426512,0.8188360060438197,0.18116399395618038
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,GIVE,0.9645884352465484,0.0354115647534516,0.8621538586539195,0.13784614134608042
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,KEEP,0.44474180479081227,0.5552581952091877,0.31676610192309,0.68323389807691
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,LEAVE,0.8897331777091257,0.1102668222908742,0.7704017432099775,0.2295982567900225
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,MAKE,0.6198244940047009,0.38017550599529915,0.49299227207361646,0.5070077279263835
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,PURCHASE,0.3997154996467891,0.6002845003532109,0.22649376187307316,0.7735062381269268
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,SAVE,0.6212104149813391,0.378789585018661,0.36100433114175184,0.6389956688582481
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,SELL,0.8931876627326928,0.10681233726730717,0.5985185084350263,0.40148149156497376
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,SEND,0.9129095949799418,0.08709040502005816,0.667577316244381,0.3324226837556191
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,SHOW,0.9830546378305095,0.016945362169490455,0.859882577411605,0.140117422588395
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,SUPPLY,0.7849257721300866,0.21507422786991345,0.302914785201977,0.697085214798023
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,DESIGN,0.24382862391512908,0.756171376084871,0.13134287500374328,0.8686571249962567
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,TAKE,0.46316448923460174,0.5368355107653983,0.15555251864951558,0.8444474813504843
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,FEED,0.9787093834861531,0.021290616513846963,0.7370552460475566,0.26294475395244343
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,BUY,0.8247369479395207,0.1752630520604793,0.6110650538983516,0.3889349461016483
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,CATCH,0.6056707868074891,0.3943292131925109,0.49006178316395393,0.5099382168360461
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,DELIVER,0.8823630774222134,0.11763692257778664,0.7579559720545048,0.24204402794549526
small,True,True,PROMISE,0.05389717466140931,1.0865367680293303,THROW,0.770583238498821,0.22941676150117907,0.5245449306306884,0.4754550693693116
small,True,False,BRING,0.2618125020951981,1.036387191293022,DRAW,0.7748705465657266,0.2251294534342734,0.534608419537295,0.46539158046270485
small,True,False,BRING,0.2618125020951981,1.036387191293022,FIND,0.7809358948657006,0.21906410513429944,0.612841657131526,0.38715834286847395
small,True,False,BRING,0.2618125020951981,1.036387191293022,GET,0.8982845077560282,0.10171549224397186,0.8228870978079377,0.1771129021920624
small,True,False,BRING,0.2618125020951981,1.036387191293022,GIVE,0.9686049137057304,0.03139508629426955,0.9056092664489707,0.09439073355102932
small,True,False,BRING,0.2618125020951981,1.036387191293022,KEEP,0.4776929429022033,0.5223070570977967,0.33413933273846214,0.6658606672615379
small,True,False,BRING,0.2618125020951981,1.036387191293022,LEAVE,0.8953569741344714,0.10464302586552866,0.8176010935687233,0.18239890643127665
small,True,False,BRING,0.2618125020951981,1.036387191293022,MAKE,0.6755495310945626,0.3244504689054373,0.5484566373513863,0.4515433626486137
small,True,False,BRING,0.2618125020951981,1.036387191293022,PURCHASE,0.4215447042015068,0.5784552957984931,0.26009467321301316,0.7399053267869868
small,True,False,BRING,0.2618125020951981,1.036387191293022,SAVE,0.5755556651980622,0.4244443348019379,0.3589517095297036,0.6410482904702964
small,True,False,BRING,0.2618125020951981,1.036387191293022,SELL,0.8975599237032185,0.10244007629678151,0.694602448555963,0.3053975514440369
small,True,False,BRING,0.2618125020951981,1.036387191293022,SEND,0.9397710964327277,0.06022890356727218,0.731090495644606,0.2689095043553939
small,True,False,BRING,0.2618125020951981,1.036387191293022,SHOW,0.9889879823630119,0.011012017636988149,0.9271553505078319,0.07284464949216815
small,True,False,BRING,0.2618125020951981,1.036387191293022,SUPPLY,0.7905721465059821,0.209427853494018,0.4045055608665609,0.5954944391334392
small,True,False,BRING,0.2618125020951981,1.036387191293022,DESIGN,0.24546547348301048,0.7545345265169895,0.17059531653562218,0.829404683464378
small,True,False,BRING,0.2618125020951981,1.036387191293022,TAKE,0.5514791547033093,0.44852084529669073,0.171609594182893,0.8283904058171071
small,True,False,BRING,0.2618125020951981,1.036387191293022,FEED,0.9743713063616756,0.025628693638324398,0.7975292371201238,0.20247076287987606
small,True,False,BRING,0.2618125020951981,1.036387191293022,BUY,0.8505221860525977,0.14947781394740234,0.6861126296365515,0.31388737036344855
small,True,False,BRING,0.2618125020951981,1.036387191293022,CATCH,0.6743865714551457,0.3256134285448543,0.537050620733634,0.4629493792663661
small,True,False,BRING,0.2618125020951981,1.036387191293022,DELIVER,0.8691741564563297,0.13082584354367036,0.7911113203577231,0.20888867964227692
small,True,False,BRING,0.2618125020951981,1.036387191293022,THROW,0.8051143233346875,0.19488567666531245,0.5491475129816397,0.45085248701836034
small,True,False,BRING,0.2618125020951981,1.036387191293022,PROMISE,0.9838376424099142,0.01616235759008584,0.9257855353404467,0.07421446465955332
small,True,False,DRAW,0.3427671430654057,1.021131084364642,BRING,0.8049761010691756,0.19502389893082436,0.6559679496650423,0.3440320503349576
small,True,False,DRAW,0.3427671430654057,1.021131084364642,FIND,0.8321248464773433,0.1678751535226567,0.39049424443319763,0.6095057555668023
small,True,False,DRAW,0.3427671430654057,1.021131084364642,GET,0.9003265247842933,0.09967347521570682,0.6282078440106077,0.37179215598939236
small,True,False,DRAW,0.3427671430654057,1.021131084364642,GIVE,0.9735657484039457,0.026434251596054205,0.9349936936300438,0.06500630636995623
small,True,False,DRAW,0.3427671430654057,1.021131084364642,KEEP,0.4992582984958307,0.5007417015041693,0.24701463935964083,0.7529853606403591
small,True,False,DRAW,0.3427671430654057,1.021131084364642,LEAVE,0.9172205865402319,0.08277941345976808,0.6670424089229023,0.3329575910770977
small,True,False,DRAW,0.3427671430654057,1.021131084364642,MAKE,0.7436099153053255,0.2563900846946745,0.4161628924804092,0.5838371075195908
small,True,False,DRAW,0.3427671430654057,1.021131084364642,PURCHASE,0.47050590746596854,0.5294940925340316,0.20541466663012742,0.7945853333698726
small,True,False,DRAW,0.3427671430654057,1.021131084364642,SAVE,0.6565212876768283,0.3434787123231717,0.24069706496099372,0.7593029350390063
small,True,False,DRAW,0.3427671430654057,1.021131084364642,SELL,0.892412243212176,0.10758775678782402,0.7930870821682052,0.2069129178317948
small,True,False,DRAW,0.3427671430654057,1.021131084364642,SEND,0.9285317825322081,0.07146821746779172,0.8404563698421095,0.1595436301578906
small,True,False,DRAW,0.3427671430654057,1.021131084364642,SHOW,0.9839783157932893,0.016021684206710764,0.9641947227309653,0.03580527726903476
small,True,False,DRAW,0.3427671430654057,1.021131084364642,SUPPLY,0.803224820753399,0.1967751792466011,0.6390235854212175,0.36097641457878255
small,True,False,DRAW,0.3427671430654057,1.021131084364642,DESIGN,0.3263866863178634,0.6736133136821365,0.0888649927408013,0.9111350072591986
small,True,False,DRAW,0.3427671430654057,1.021131084364642,TAKE,0.6423410739276207,0.35765892607237937,0.24288689458395146,0.7571131054160485
small,True,False,DRAW,0.3427671430654057,1.021131084364642,FEED,0.9758768861177329,0.024123113882267132,0.8963206100349946,0.10367938996500524
small,True,False,DRAW,0.3427671430654057,1.021131084364642,BUY,0.8755094881073009,0.12449051189269905,0.5349082835178546,0.4650917164821454
small,True,False,DRAW,0.3427671430654057,1.021131084364642,CATCH,0.7366720450673369,0.2633279549326632,0.30492256783430505,0.695077432165695
small,True,False,DRAW,0.3427671430654057,1.021131084364642,DELIVER,0.881172266878695,0.11882773312130485,0.5776949543777518,0.42230504562224824
small,True,False,DRAW,0.3427671430654057,1.021131084364642,THROW,0.8229488424290992,0.177051157570901,0.6613926183253792,0.33860738167462073
small,True,False,DRAW,0.3427671430654057,1.021131084364642,PROMISE,0.984690621253968,0.015309378746031976,0.9685326056285978,0.03146739437140231
small,True,False,FIND,0.31942051065689214,1.026433148654292,BRING,0.795293406974348,0.20470659302565195,0.6279165758519022,0.37208342414809775
small,True,False,FIND,0.31942051065689214,1.026433148654292,DRAW,0.747055049161238,0.2529449508387619,0.3108256930153829,0.6891743069846171
small,True,False,FIND,0.31942051065689214,1.026433148654292,GET,0.8928069377779693,0.10719306222203073,0.5423028599343792,0.45769714006562073
small,True,False,FIND,0.31942051065689214,1.026433148654292,GIVE,0.9764087862822755,0.02359121371772447,0.9364999385998962,0.06350006140010386
small,True,False,FIND,0.31942051065689214,1.026433148654292,KEEP,0.5295906471564197,0.4704093528435804,0.2080512536391754,0.7919487463608246
small,True,False,FIND,0.31942051065689214,1.026433148654292,LEAVE,0.9154805009658102,0.08451949903418964,0.5167306387539716,0.4832693612460284
small,True,False,FIND,0.31942051065689214,1.026433148654292,MAKE,0.7620845022106328,0.23791549778936716,0.3780639956664518,0.6219360043335481
small,True,False,FIND,0.31942051065689214,1.026433148654292,PURCHASE,0.4656252890110661,0.5343747109889339,0.16164957426570298,0.8383504257342972
small,True,False,FIND,0.31942051065689214,1.026433148654292,SAVE,0.616423972239576,0.38357602776042393,0.15648828251358274,0.8435117174864172
small,True,False,FIND,0.31942051065689214,1.026433148654292,SELL,0.9160474751514057,0.0839525248485943,0.8169296239078231,0.18307037609217683
small,True,False,FIND,0.31942051065689214,1.026433148654292,SEND,0.9409450284185678,0.0590549715814323,0.8433143236792795,0.1566856763207206
small,True,False,FIND,0.31942051065689214,1.026433148654292,SHOW,0.9849350596681341,0.01506494033186591,0.9375198830654832,0.06248011693451682
small,True,False,FIND,0.31942051065689214,1.026433148654292,SUPPLY,0.8113529267085988,0.1886470732914012,0.5990316887121412,0.4009683112878588
small,True,False,FIND,0.31942051065689214,1.026433148654292,DESIGN,0.28408298195702175,0.7159170180429782,0.06782529990145303,0.932174700098547
small,True,False,FIND,0.31942051065689214,1.026433148654292,TAKE,0.5514174930658982,0.44858250693410184,0.25331107750239856,0.7466889224976014
small,True,False,FIND,0.31942051065689214,1.026433148654292,FEED,0.9669010848363433,0.03309891516365671,0.8629626322412237,0.1370373677587764
small,True,False,FIND,0.31942051065689214,1.026433148654292,BUY,0.874586105887075,0.12541389411292486,0.443304010604016,0.5566959893959841
small,True,False,FIND,0.31942051065689214,1.026433148654292,CATCH,0.7312156826199971,0.2687843173800029,0.2487457896611122,0.7512542103388878
small,True,False,FIND,0.31942051065689214,1.026433148654292,DELIVER,0.8530986806094341,0.14690131939056605,0.5085455900412267,0.49145440995877343
small,True,False,FIND,0.31942051065689214,1.026433148654292,THROW,0.8112749526606301,0.18872504733936998,0.6578452841438255,0.3421547158561744
small,True,False,FIND,0.31942051065689214,1.026433148654292,PROMISE,0.9814635553139073,0.01853644468609259,0.9591371516278818,0.04086284837211817
small,True,False,GET,0.1741859568049255,1.0552696050498336,BRING,0.8037758316005426,0.19622416839945742,0.6631150829347302,0.33688491706526974
small,True,False,GET,0.1741859568049255,1.0552696050498336,DRAW,0.7242171308692553,0.27578286913074473,0.3093467336056959,0.6906532663943041
small,True,False,GET,0.1741859568049255,1.0552696050498336,FIND,0.7472506616661068,0.25274933833389335,0.34748045252282955,0.6525195474771706
small,True,False,GET,0.1741859568049255,1.0552696050498336,GIVE,0.9752884589740145,0.024711541025985453,0.9319555906269192,0.06804440937308069
small,True,False,GET,0.1741859568049255,1.0552696050498336,KEEP,0.499031470752382,0.500968529247618,0.24437457233298018,0.7556254276670198
small,True,False,GET,0.1741859568049255,1.0552696050498336,LEAVE,0.8997847569235893,0.10021524307641076,0.6228542444280574,0.3771457555719426
small,True,False,GET,0.1741859568049255,1.0552696050498336,MAKE,0.7090058385451624,0.29099416145483764,0.4042739517213987,0.5957260482786013
small,True,False,GET,0.1741859568049255,1.0552696050498336,PURCHASE,0.40369512087921516,0.5963048791207848,0.16251030981980277,0.8374896901801973
small,True,False,GET,0.1741859568049255,1.0552696050498336,SAVE,0.5475098435342268,0.4524901564657731,0.22205151424743796,0.7779484857525619
small,True,False,GET,0.1741859568049255,1.0552696050498336,SELL,0.8995729735753903,0.10042702642460961,0.8142240229960371,0.18577597700396278
small,True,False,GET,0.1741859568049255,1.0552696050498336,SEND,0.9284722819748213,0.07152771802517867,0.8416973408632894,0.15830265913671046
small,True,False,GET,0.1741859568049255,1.0552696050498336,SHOW,0.9843870895928107,0.015612910407189097,0.9584245634468651,0.04157543655313491
